区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
西部,南宁,2023,财政决算报告,physical,未明确方向,支出2.31亿元、转移性支出0.92亿元,23100.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市财政支出0.48亿元用于开展“乐,4800.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,交通,设施建设短板，市财政支出214.35亿元用于支持轨道交通、黑臭,2143500.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,水体治理和老旧小区改造等市本级城建项目建设，支出29.63亿元全面保障预算内基建续建、竣工项目建设,296300.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,收回，市财政共统筹此类资金超10亿元，全部用于重大项目和民,100000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市本级科学技术支出2.93亿元，用于支持创新驱动发展能,29300.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,连续两年每年支出超100亿元助力工业提速增效，培育壮大新能,1000000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,物流,市财政支出1.19亿元，用于鼓励物流业、商贸业、会展业,11900.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,财政支出13.39亿元建设自贸试验区南宁片区，将南宁片区打造,133900.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市财政支出0.70亿元,7000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市财政支出2.12亿元推动南宁吴圩,21200.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,业补助支出3.34亿元，惠及群众超18.48万人次、企业近2.3万家，,33400.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,全市支出140.30亿元抓好“访民情、问民意、解民忧”专项行动,1403000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市财政支出0.07亿元建立,700.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,human,残疾人,市财政安排困难群众救助补助支出0.66亿元，统筹用于开展最低生活保障、特困人员救助供养、残疾人,6600.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,human,教育支出,级教育支出35.15亿元，支持公办幼儿园和普惠性幼儿园改善办学,351500.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,human,农林水,市本级农林水支出8.47亿元，,84700.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,human,农林水,下达农林水转移支付资金49.21亿元，落实农业农村优先发展总,492100.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,human,农村,合改革资金4.49亿元，用于开展农村综合改革项目2505个，惠,44900.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市财政支出6.11亿元用于提升城乡污水收集处理设施效能，,61100.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,支出3.34亿元全面提高生活垃圾减量化和资源,33400.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,城市更新,市财政下达1.77亿元推进城市更新，整治改造提升城,17700.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,激励奖励资金1.90亿元，其中市本级奖励资金1亿元,19000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,落实财政资金直达机制，市财政分配下达资金179亿元，紧密跟踪直达资金分配、拨付和使用情况，直达资金惠及企,1790000.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,分配和下达进度，市财政下达县区转移补助383.47亿元，其中，,3834700.0,,南宁市2025预算.txt
西部,南宁,2023,财政决算报告,physical,未明确方向,市本级财力下达县区财力性补助8.54亿元，进一步提升基层财政,85400.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,支出298.94亿元，增长5.30%，加上补助下级支出353.01亿元、上,2989400.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,解上级支出19.52亿元、债务转贷支出23.88亿元、年终结余40.01亿元、安排预算稳定调节基金16.34亿元、债务还本支出27.81亿元，,195200.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,支出总计779.51亿元，收支平衡,7795100.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,支原则，市本级政府性基金预算支出218.50亿元，下降0.88%，加,2185000.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,上补助下级支出21.59亿元、上解上级支出9.16亿元、调出资金0.88亿元、债务转贷支出70.34亿元、债务还本支出55.99亿元、年终结,215900.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,余31.72亿元，支出总计408.18亿元，收支平衡,4081800.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,按照以收定支原则，市本级国有资本经营预算支出0.13亿元，增长,1300.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,34.53%，加上补助下级支出0.08亿元、调出资金1.42亿元、年终结,800.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,余0.12亿元，支出总计1.75亿元，收支平衡,17500.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,级社会保险基金预算支出158.83亿元，增长3.16%,1588300.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,本级社会保险基金预算当年收支结余4.89亿元，上年结余178.92亿元，历年滚存结余183.81亿元,48900.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,（4）调入资金2.30亿元，其中：从政府性基金预算调入0.88亿元、从国有资本经营预算调入1.42亿元,23000.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,（6）动用预算稳定调节基金15.36亿元,153600.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,2024年，市本级一般公共预算支出298.94亿元，完成调整预,2989400.0,,南宁市2025预算.txt
西部,南宁,2024,财政决算报告,physical,未明确方向,重点支出完成情况如下：国防支出0.59亿元，完成,5900.0,,南宁市2025预算.txt
